route,chapter,file,id,type,speaker,speaker_ja,japanese,english,proposed_fix,notes
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0158,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,竜之介、立てるんか！？,"Ryunosuke, can you stand?!",,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0159,dialogue,Ryunosuke Minakata,南方竜之介,な、なん……とか。,B-Bare...ly.,,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0160,dialogue,Heine,ハイネ,"ひづる……違う……。
違うんじゃ……。",Hizuru... no... It wasn't me...,,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0161,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,ハイネ……。,Haine...,,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0162,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"つかまれ、竜之介。
早くこっから離れるんや！","Hold on to me, Ryunosuke. We need to get out of here fast!",,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0163,dialogue,Ryunosuke Minakata,南方竜之介,う、うん……！,Y-Yeah...!,,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0164,dialogue,Heine,ハイネ,あ…………。,Ah...,,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0165,dialogue,Heine,ハイネ,違う……違うんじゃ……。,No... it wasn't me...,,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0166,dialogue,Heine,ハイネ,ひづる……。,Hizuru...,,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0167,dialogue,Shinpei Ajiro,網代慎平,"（ハイネの様子がおかしい。
　何か訴えようとしているような……）",(Haine is acting strange. It's like she's trying to say something...),,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0168,dialogue,Shinpei Ajiro,網代慎平,（でも今は竜之介さんの事が心配だ）,"(But right now, I'm more worried about Ryunosuke-san.)",,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0169,dialogue,Shinpei Ajiro,網代慎平,ウシオ、オレたちも行くぞ。,"Ushio, we're going too.",,
HDR,1. Interference with the Past,ST_HDR_001,XMESS_0170,dialogue,Ushio,ウシオ,わかったッ！,Got it!,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XCHAPTITLE_0002,chapter title,,,2.溺れる者は藁をもつかむ,2. A Drowning Man Grasps at a Straw,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0000,dialogue,Ushio,ウシオ,慎平！,Shinpei!,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0001,dialogue,Shinpei Ajiro,網代慎平,ウシオ、ハイネは？,"Ushio, what about Haine?",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0002,dialogue,Ushio,ウシオ,大丈夫や、追ってきてへん。,"We're good, she's not chasing us.",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0003,dialogue,Shinpei Ajiro,網代慎平,よかった。,Thank goodness.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0004,dialogue,Shinpei Ajiro,網代慎平,"（竜之介さん……
　思った以上に怪我がひどそうだ）",(Ryunosuke-san... His injuries look worse than I thought.),,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0005,dialogue,Shinpei Ajiro,網代慎平,"（ハイネが追ってこんのは
　好都合やけど……）","(It's a good thing Haine isn't chasing us, but...)",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0006,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"頑張れ、竜之介。
山降りたら、すぐ菱形さんに診てもらお。","Hang in there, Ryunosuke. Once we're down the mountain, we'll have Dr. Hishigata look at you right away.",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0007,dialogue,Ryunosuke Minakata,南方竜之介,"ぜぇ……ぜぇ……。
あの、子は……。",*Wheeze... wheeze*... That... girl...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0008,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"今んとこ追ってきてない。
安心してええ。",She's not chasing us right now. You can relax.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0009,dialogue,Ryunosuke Minakata,南方竜之介,そっか……。,I see...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0010,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"ハイネ……。
なんで、こんなことに……。",Haine... Why did this happen...?,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0011,dialogue,Shinpei Ajiro,網代慎平,ウシオ、ハイネの気配はどうだ？,"Ushio, how's Haine's presence?",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0012,dialogue,Ushio,ウシオ,"何も感じやん。
このまま逃げ切れたらええんやけど――","I don't sense anything. Hopefully we can just get away like this, but—",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0013,dialogue,Ryunosuke Minakata,南方竜之介,うっ！！,Ugh!!,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0014,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,竜之介！？,Ryunosuke?!,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0015,dialogue,Ryunosuke Minakata,南方竜之介,"うっ……ご、ごめん……お姉ちゃん。
もう足に……力入らん……。",Ugh... S-Sorry... Onee-chan. I can't put any strength... into my legs...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0016,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,謝る必要なんかない。,You don't need to apologize.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0017,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"あそこの木陰まで頑張るんや。
一旦手当てしよ。",Try to make it to the shade of that tree over there. Let's treat your wounds first.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0018,dialogue,Ryunosuke Minakata,南方竜之介,う、うん……。,Y-Yeah...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0019,dialogue,Ryunosuke Minakata,南方竜之介,ふぅぅ…………。,Phew...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0020,dialogue,Shinpei Ajiro,網代慎平,"（竜之介さん、
　横になって少し落ち着いたみたいだな。
　ここまで無理して歩いてたんだろう）",(Ryunosuke-san seems to have calmed down a bit after lying down. He must have been pushing himself hard to walk this far.),,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0021,dialogue,Shinpei Ajiro,網代慎平,"（手当てしたとしても、
　自力で山を降りるのは難しいかもしれない）","(Even with first aid, it might be difficult for him to get down the mountain on his own.)",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0022,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,とりあえず、止血の処理はしといたけど……。,"I've stopped the bleeding for now, but...",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0023,dialogue,Ryunosuke Minakata,南方竜之介,"ありがとう、おねえちゃん……。
だいぶ楽になったわ。","Thanks, Onee-chan... I feel a lot better now.",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0024,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"そういう嘘はいらん。
誤った情報は人の判断を狂わせる。",There's no need to lie. False information will only cloud our judgment.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0025,dialogue,Ryunosuke Minakata,南方竜之介,こんな時でも厳しいんやな。,"You're strict even at a time like this, huh.",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0026,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"しかし、いったい何があったん？
野犬にでも襲われたような傷や……。",But what in the world happened? These wounds look like you were attacked by wild dogs...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0027,dialogue,Ryunosuke Minakata,南方竜之介,ハハ……野犬の方が可愛かったかもしれやん。,Haha... wild dogs might have been cuter.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0028,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,どういうことや？,What do you mean?,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0029,dialogue,Ryunosuke Minakata,南方竜之介,"さっきの着物の女の子が、
いきなり噛みついてきたんや……。",That girl in the kimono from earlier suddenly bit me...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0030,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,そんな馬鹿な！,That's impossible!,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0031,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"おまえの傷、肉がえぐられてて……。
人間の仕業とは到底……。","Your wounds, the flesh is gouged out... It's hard to believe this was done by a human...",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0032,dialogue,Ryunosuke Minakata,南方竜之介,信じられやんのは分かるけど、事実やし。,"I know it's hard to believe, but it's the truth.",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0033,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,ハイネが……いったいなんのために……。,Haine... why would she...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0034,dialogue,Ryunosuke Minakata,南方竜之介,お姉ちゃん……。,Onee-chan...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0035,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,……なんや？,...What?,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0036,dialogue,Ryunosuke Minakata,南方竜之介,"あの子、お姉ちゃんのこと……
知っとるみたいやったな。","That girl... she seemed to know you, Onee-chan.",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0037,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,…………。,...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0038,dialogue,Ryunosuke Minakata,南方竜之介,"やっぱり、あの子が……
前言うてた……『友達』なん？","So that girl... is the ""friend"" you mentioned before?",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0039,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,……すまんかった。,...I'm sorry.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0040,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"ハイネのあんな姿、見たことなかった。
何かの間違いであってくれたら……
そう思いもしたけど。",I've never seen Haine like that before. I was hoping it was some kind of mistake...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0041,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,おまえが傷つけられたんは事実や……。,But it's a fact that you were hurt...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0042,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,…………。,...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0043,dialogue,Ryunosuke Minakata,南方竜之介,"なんか珍しいなァ……
お姉ちゃんが……こない優しいんは。","It's kinda rare... for you to be this kind, Onee-chan.",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0044,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,こんな時に、おかしなこと言うな。,Don't say such strange things right now.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0045,dialogue,Ryunosuke Minakata,南方竜之介,"おかしなこと……。
ほんま……今日はおかしなことばっか起きよる。",Strange things... Seriously... nothing but strange things have been happening today.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0046,dialogue,Ryunosuke Minakata,南方竜之介,"小ちゃい女の子に襲われたり……
変な声が聞こえたり……。",Being attacked by a little girl... Hearing a weird voice...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0047,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,……変な声？,...A weird voice?,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0048,dialogue,Ryunosuke Minakata,南方竜之介,"あの子に襲われる前に……聞こえたんよ。
「行ったら殺されてまう」て……。","Before that girl attacked me... I heard it. It said, ""If you go, you'll be killed""...",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0049,dialogue,Ryunosuke Minakata,南方竜之介,"あの女の子の声やなかった……。
僕らくらいの年の……男の声やった。",It wasn't that girl's voice... It was a guy's voice... around our age.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0050,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,……おまえにも聞こえたんか。,...You heard it too?,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0051,dialogue,Ryunosuke Minakata,南方竜之介,えっ……？,Huh...?,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0052,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"私にも聞こえたんや。
断片的やったけど……おまえが危ないって
言うてたように思う。",I heard it too. It was fragmented... but I think it said you were in danger.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0053,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,その声も……同年代くらいの男の声やった。,That voice was also... a guy around our age.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0054,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"どこかその声に導かれるようにして……
私は……ハイネに襲われていたおまえを
見つけたんよ。",Almost as if I was guided by that voice... I found you being attacked by Haine.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0055,dialogue,Ryunosuke Minakata,南方竜之介,……どういうことやろ？,...What does that mean?,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0056,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"わからん。
森の中に私ら以外の誰かがおった……。",I don't know. There was someone else in the forest besides us...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0057,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"敵か味方か……正体もわからん誰かが、
私らに危険を知らせてくれたんかも。",Enemy or ally... someone whose identity we don't know might have warned us of the danger.,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0058,dialogue,Hizuru Minakata (Past),南方ひづる（過去）,"でも、なんで姿を見せずに、
声だけやったんや？","But why didn't they show themselves, and only used their voice?",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0059,dialogue,Ushio,ウシオ,"よかった……慎平の声、
ちゃんとひづるさんに聞こえとったんやな！","Thank goodness... Shinpei, your voice really did reach Hizuru-san!",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0060,dialogue,Shinpei Ajiro,網代慎平,"ああ。
これなら、またなにかのときに、
手助けできるかもしれない。","Yeah. With this, we might be able to help out again if something happens.",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0061,dialogue,Ushio,ウシオ,――ハッ！？,Wha...!?,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0062,dialogue,Ushio,ウシオ,慎平、影の気配や！,"Shinpei, I sense a Shadow!",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0063,dialogue,Shinpei Ajiro,網代慎平,"くそッ、言ったそばからかよ！
ハイネが追ってきたのか！？","Damn it, right as I say that?! Is Haine chasing us?!",,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0064,dialogue,Ushio,ウシオ,"ちゃう……地下にいたヤツらに
似た感じの気配や！",No... it's a presence similar to the ones that were underground!,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0065,dialogue,Shinpei Ajiro,網代慎平,そうか……。,I see...,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0066,dialogue,Ushio,ウシオ,もうすぐ近くまで来とる！,They're already really close!,,
HDR,2. A Drowning Man Grasps at a Straw,ST_HDR_002,XMESS_0067,dialogue,Shinpei Ajiro,網代慎平,どこだッ……！？,Where...?!,,
